id,name_clean,name_first_last,EMIC_freq,EMIC_years,IWYMIC_freq,IWYMIC_years,APMO_freq,APMO_years,IMO_freq,IMO_years
327,Volen Yordanov Terziev,"Terziev, Volen Yordanov",1,2015,1,2018,0,,0,
328,Tsvetan Ivanov Tinev,"Tinev, Tsvetan Ivanov",0,,3,2021;2022;2023,0,,0,
329,Boris Valeri Todorov,"Todorov, Boris Valeri",1,2023,0,,0,,0,
330,Daniel Hristov Todorov,"Todorov, Daniel Hristov",1,2022,0,,0,,0,
331,Lazar Delyanov Todorov,"Todorov, Lazar Delyanov",0,,1,2023,0,,0,
332,Lazar Ivanov Todorov,"Todorov, Lazar Ivanov",0,,1,2022,0,,0,
333,Plamen Todorov Todorov,"Todorov, Plamen Todorov",0,,1,2023,0,,0,
334,Izabel Todorova,"Todorova, Izabel",0,,1,2013,0,,0,
335,Petya Georgieva Todorova,"Todorova, Petya Georgieva",0,,1,2018,0,,0,
336,Teodora Todorova,"Todorova, Teodora",1,2019,0,,0,,0,
337,Konstantin Konstantinov Tomov,"Tomov, Konstantin Konstantinov",1,2018,1,2021,0,,0,
338,Georgi Stanimirov Tonchev,"Tonchev, Georgi Stanimirov",1,2018,0,,0,,0,
339,Hristiya Stefanova Topuzova,"Topuzova, Hristiya Stefanova",1,2021,0,,0,,0,
340,Preslav Mitkov Toshev,"Toshev, Preslav Mitkov",0,,1,2023,0,,0,
341,Galin Milenov Totev,"Totev, Galin Milenov",0,,2,2017;2018,0,,0,
342,Nikola Alexandrov Tsachev,"Tsachev, Nikola Alexandrov",1,2018,0,,0,,0,
343,Kaloyan Vladislavov Tsanev,"Tsanev, Kaloyan Vladislavov",1,2019,2,2022;2023,0,,0,
344,Naycho Tsanov,"Tsanov, Naycho",0,,1,2013,0,,0,
345,Vasil Angelov Tsikalov,"Tsikalov, Vasil Angelov",1,2021,0,,0,,0,
346,Andrey Ivaylov Tsochev,"Tsochev, Andrey Ivaylov",1,2015,0,,0,,0,
347,Radin Ivaylov Tsochev,"Tsochev, Radin Ivaylov",1,2017,0,,0,,0,
348,Neli Tsvetanova Tsokanova,"Tsokanova, Neli Tsvetanova",1,2019,1,2022,0,,0,
349,Orlin Orlinov Valkov,"Valkov, Orlin Orlinov",0,,1,2023,0,,0,
350,Viktor Kaloyanov Vanev,"Vanev, Viktor Kaloyanov",0,,1,2023,0,,0,
351,Kristiyan Vladimirov Vasilev,"Vasilev, Kristiyan Vladimirov",0,,2,2015;2016,0,,0,
352,Pavel Ivaylov Vasilev,"Vasilev, Pavel Ivaylov",1,2021,0,,0,,0,
353,Simeon Vasilev,"Vasilev, Simeon",1,2013,0,,0,,0,
354,Yoan Rumenov Vasilev,"Vasilev, Yoan Rumenov",1,2018,0,,0,,0,
355,Iavor Vassilev,"Vassilev, Iavor",1,2019,0,,0,,0,
356,Ilia Konstantinov Vassilev,"Vassilev, Ilia Konstantinov",0,,1,2023,0,,0,
357,Gerasim Velchev,"Velchev, Gerasim",0,,1,2013,0,,0,
358,Viktor Svetoslavov Velichkov,"Velichkov, Viktor Svetoslavov",1,2018,0,,0,,0,
359,Zhenya Yordanova Yancheva,"Yancheva, Zhenya Yordanova",0,,1,2018,0,,0,
360,Nikola Nikolov Yaramov,"Yaramov, Nikola Nikolov",1,2023,0,,0,,0,
361,Hristo Yordanov,"Yordanov, Hristo",0,,1,2013,0,,0,
362,Ivo Stanislavov Yordanov,"Yordanov, Ivo Stanislavov",0,,1,2018,0,,0,
363,Tsvetan Yotov,"Yotov, Tsvetan",0,,1,2013,0,,0,
364,Yovo Georgiev Yovchev,"Yovchev, Yovo Georgiev",1,2017,1,2021,0,,0,
365,Antonio Nedkov Zadgorski,"Zadgorski, Antonio Nedkov",0,,1,2021,0,,0,
366,Aleksander Zapryanov,"Zapryanov, Aleksander",1,2014,0,,0,,0,
367,Ivo Thomas Zerkov,"Zerkov, Ivo Thomas",0,,1,2017,0,,0,
368,Siana Atanasova Zhekova,"Zhekova, Siana Atanasova",1,2013,0,,0,,0,
369,Teodor Yordanov Zhelev,"Zhelev, Teodor Yordanov",1,2023,0,,0,,0,
370,Aleksandar Angelov Zhelyazkov,"Zhelyazkov, Aleksandar Angelov",1,2015,1,2018,0,,0,
371,Martin Stefanov Zlatarev,"Zlatarev, Martin Stefanov",1,2023,0,,0,,0,
372,Viktoria Petrova Zlateva,"Zlateva, Viktoria Petrova",1,2021,0,,0,,0,
373,Kiril Ivanov Zulyamski,"Zulyamski, Kiril Ivanov",1,2023,0,,0,,1,2026
